date,pm25,pm10,o3,no2,so2,co,Ville,Continent,AQI,Catégorie AQI
2021-07-02,49.0,27.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-03,48.0,50.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-04,73.0,43.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-05,54.0,32.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-06,58.0,29.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-07,55.0,36.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-08,50.0,37.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-09,50.0,25.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-10,49.0,24.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-11,53.0,38.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-12,57.0,44.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-13,51.0,47.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-14,59.0,43.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-15,48.0,46.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-16,67.0,42.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-17,66.0,23.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-18,48.0,41.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-19,53.0,37.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-20,53.0,24.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-21,33.0,19.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-22,24.0,25.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-23,35.0,37.0,37.59840954274354,2.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-24,56.0,28.0,37.59840954274354,1.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-25,55.0,45.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-26,68.0,59.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-27,67.0,38.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-28,65.0,36.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-29,49.0,26.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-30,56.0,35.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-07-31,55.0,33.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-01,62.0,51.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-02,87.0,38.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-03,71.0,42.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-04,74.0,36.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-05,54.0,45.0,37.59840954274354,27.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-06,72.0,40.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-07,68.0,46.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-08,75.0,40.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-09,66.0,40.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-10,72.0,27.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-11,47.0,31.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-12,42.0,27.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-13,45.0,24.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-14,37.0,36.02644003777148,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-16,34.0,40.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-17,69.0,35.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-18,57.0,29.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-19,45.0,37.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-20,43.0,33.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-21,52.0,26.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-22,59.0,39.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-23,61.0,33.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-24,52.0,36.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-25,55.0,42.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-26,58.0,42.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-27,62.0,37.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-28,68.0,23.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-08-29,44.0,37.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-30,60.0,36.02644003777148,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-09-01,62.0,29.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-09-02,45.0,26.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-03,48.0,29.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-04,62.0,28.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-09-05,63.0,29.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-09-06,53.0,22.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-07,42.0,22.0,37.59840954274354,2.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-08,46.0,20.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-09,40.0,40.0,37.59840954274354,21.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-10,55.0,34.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-11,49.0,13.0,37.59840954274354,2.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-12,26.0,24.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-13,37.0,45.0,37.59840954274354,26.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-14,54.0,43.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-15,54.0,26.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-16,33.0,20.0,37.59840954274354,2.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-17,45.0,25.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-18,48.0,20.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-19,44.0,21.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-20,37.0,44.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-21,57.0,39.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-09-22,58.0,42.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-09-23,62.0,28.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-09-24,38.0,16.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-25,31.0,21.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-26,35.0,42.0,37.59840954274354,20.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-27,55.0,26.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-28,44.0,20.0,37.59840954274354,2.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-29,50.0,26.0,37.59840954274354,20.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-09-30,55.0,27.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-10-01,51.0,38.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-06,64.0,56.0,37.59840954274354,28.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-07,68.0,64.0,37.59840954274354,28.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-08,71.0,47.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-09,64.0,22.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-10,35.0,21.0,37.59840954274354,2.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-11,31.0,24.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-12,38.0,26.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-13,38.0,21.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-14,41.0,23.0,37.59840954274354,23.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-15,45.0,35.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-16,63.0,48.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-17,69.0,53.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-18,73.0,66.0,37.59840954274354,30.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-19,88.0,72.0,37.59840954274354,23.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-20,91.0,76.0,37.59840954274354,34.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-21,95.0,31.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-22,36.0,22.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-23,28.0,26.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-24,37.0,39.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-25,64.0,49.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-26,72.0,51.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-27,65.0,39.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-28,52.0,48.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-29,67.0,56.0,37.59840954274354,33.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-04-30,83.0,42.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-05-01,62.0,31.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-05-02,44.0,38.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-03,55.0,42.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-04,52.0,53.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-05,67.0,58.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-05-06,73.0,33.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-05-07,45.0,26.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-08,38.0,24.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-09,41.0,57.0,37.59840954274354,29.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-05-10,70.0,75.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-05-11,91.0,40.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-05-12,56.0,30.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-05-13,43.0,31.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-14,52.0,22.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-15,40.0,22.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-16,46.0,22.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-17,46.0,29.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-18,46.0,24.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-19,45.0,26.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-20,42.0,33.0,37.59840954274354,19.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-21,51.0,21.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-22,39.0,17.0,37.59840954274354,2.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-23,27.0,23.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-24,33.0,24.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-25,35.0,30.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-26,45.0,33.0,37.59840954274354,20.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-27,49.0,29.0,37.59840954274354,21.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-28,45.0,31.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-29,48.0,31.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-30,50.0,30.0,37.59840954274354,17.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-05-31,44.0,62.0,37.59840954274354,20.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-06-01,76.0,46.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-06-02,56.0,23.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-06-03,39.0,23.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-04,28.0,18.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-05,31.0,18.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-06,34.0,27.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-07,47.0,28.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-08,40.0,28.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-09,38.0,42.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-10,74.0,44.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-06-11,57.0,22.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-06-12,39.0,19.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-13,33.0,34.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-14,49.0,29.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-15,51.0,20.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-16,34.0,22.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-17,36.0,20.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-18,28.0,20.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-19,40.0,19.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-20,50.0,26.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-21,45.0,22.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-22,36.0,24.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-23,43.0,25.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-24,47.0,27.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-25,54.0,23.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-26,47.0,21.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-27,48.0,29.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-28,47.0,37.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-06-29,58.0,37.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-06-30,55.0,38.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-07-01,61.0,36.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-05,114.0,59.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-06,107.0,52.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-07,92.0,51.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-08,84.0,35.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-09,60.0,38.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-10,78.0,49.0,37.59840954274354,14.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-11,84.0,46.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-12,71.0,45.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-13,70.0,57.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-14,73.0,23.0,37.59840954274354,2.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-15,36.0,18.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-16,42.0,24.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-17,40.0,39.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-18,40.0,15.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-19,32.0,34.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-20,39.0,12.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-21,27.0,19.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-22,35.0,16.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-23,36.0,21.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-24,47.0,53.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-25,62.0,70.0,37.59840954274354,20.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-26,64.0,49.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-27,68.0,65.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-28,79.0,23.0,37.59840954274354,5.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-29,33.0,16.0,37.59840954274354,2.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-30,30.0,19.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-31,40.0,18.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-01,20.0,36.02644003777148,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-17,43.0,35.0,37.59840954274354,3.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-18,33.0,12.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-19,24.0,9.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-20,28.0,14.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-21,42.0,25.0,37.59840954274354,36.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-22,52.0,46.0,37.59840954274354,23.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-23,61.0,67.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-02-24,75.0,56.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-02-25,71.0,21.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-02-26,43.0,26.0,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-27,55.0,23.0,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-28,46.0,27.0,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-01,53.0,32.0,37.59840954274354,12.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-02,53.0,36.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-03,59.0,22.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-03-04,38.0,9.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-05,24.0,16.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-06,44.0,23.0,37.59840954274354,18.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-07,46.0,30.0,37.59840954274354,29.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-08,42.0,29.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-09,44.0,44.0,37.59840954274354,27.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-10,76.0,54.0,37.59840954274354,24.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-03-11,69.0,84.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-03-12,102.0,25.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-03-13,41.0,19.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-14,34.0,41.0,37.59840954274354,29.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-15,65.0,37.0,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-03-16,61.0,30.0,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-03-17,47.0,28.0,37.59840954274354,2.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-18,36.0,23.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-19,27.0,19.0,37.59840954274354,13.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-20,33.0,31.0,37.59840954274354,28.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-21,52.0,61.0,37.59840954274354,39.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-03-22,76.0,71.0,37.59840954274354,16.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-03-23,94.0,149.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-03-24,120.0,182.0,37.59840954274354,6.0,0.0,0.0,Jerusalem,Asie,300,Très nocif
2021-03-25,106.0,16.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-03-26,33.0,10.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-27,31.0,12.0,37.59840954274354,4.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-28,30.0,18.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-29,47.0,15.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-03-30,33.0,36.02644003777148,37.59840954274354,11.241248817407758,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-01-01,71.0,41.0,37.59840954274354,7.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-02,75.0,46.0,37.59840954274354,8.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-03,79.0,61.0,37.59840954274354,15.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2021-01-04,105.0,61.0,37.59840954274354,10.0,0.0,0.0,Jerusalem,Asie,200,Nocif
2023-09-29,52.356873822975516,46.0,35.0,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2023-02-02,52.356873822975516,38.0,30.0,5.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-08-04,52.356873822975516,32.0,48.0,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-02-20,52.356873822975516,29.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-28,52.356873822975516,31.0,37.59840954274354,25.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2022-03-31,52.356873822975516,51.0,37.59840954274354,40.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-15,52.356873822975516,31.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-08-31,52.356873822975516,40.0,37.59840954274354,9.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-04-05,52.356873822975516,50.0,37.59840954274354,21.0,0.0,0.0,Jerusalem,Asie,150,Modéré
2021-02-16,52.356873822975516,27.0,37.59840954274354,11.0,0.0,0.0,Jerusalem,Asie,150,Modéré
